user_id,event,timestamp,salary,channel
user_173,application_submitted,2026-08-28 09:25:42.610051,129161.0,direct
user_6,page_view,2026-08-06 17:25:42.610051,90456.0,linkedin
user_162,application_submitted,2026-08-18 16:25:42.610051,170784.0,direct
user_122,application_started,2026-08-11 23:25:42.610051,177296.0,linkedin
user_172,application_started,2026-08-30 13:25:42.610051,135926.0,linkedin
user_668,job_search,2026-08-31 11:25:42.610051,174429.0,linkedin
user_136,application_started,2026-08-17 15:25:42.610051,186779.0,google
user_156,application_started,2026-08-27 16:25:42.610051,74270.0,google
user_616,job_search,2026-08-05 01:25:42.610051,171912.0,linkedin
user_829,application_started,2026-08-02 17:25:42.610051,178432.0,direct
user_848,page_view,2026-08-28 05:25:42.610051,169243.0,google
user_608,page_view,2026-08-26 11:25:42.610051,144293.0,direct
user_635,job_search,2026-08-19 01:25:42.610051,41087.0,google
user_435,application_submitted,2026-08-05 19:25:42.610051,161180.0,google
user_979,page_view,2026-08-19 14:25:42.610051,46733.0,linkedin
user_109,page_view,2026-08-02 21:25:42.610051,,direct
user_706,page_view,2026-08-31 02:25:42.610051,,referral
user_680,application_submitted,2026-08-13 07:25:42.610051,79109.0,direct
user_595,application_started,2026-08-02 01:25:42.610051,105460.0,referral
user_976,job_search,2026-08-05 19:25:42.610051,44597.0,referral
user_406,application_started,2026-08-24 21:25:42.610051,102192.0,google
user_920,application_submitted,2026-08-15 18:25:42.610051,162564.0,google
user_294,job_search,2026-08-11 19:25:42.610051,80957.0,referral
user_856,job_search,2026-08-21 04:25:42.610051,172450.0,referral
user_181,page_view,2026-08-16 00:25:42.610051,89509.0,linkedin
user_114,application_started,2026-08-30 23:25:42.610051,144320.0,linkedin
user_937,application_submitted,2026-08-05 10:25:42.610051,160857.0,referral
user_406,application_submitted,2026-08-16 16:25:42.610051,47047.0,referral
user_719,application_submitted,2026-08-13 19:25:42.610051,179624.0,linkedin
user_175,application_started,2026-08-18 01:25:42.610051,92255.0,google
user_345,job_search,2026-08-24 06:25:42.610051,83272.0,referral
user_402,page_view,2026-08-14 13:25:42.610051,90602.0,referral
user_753,application_submitted,2026-08-06 08:25:42.610051,,referral
user_73,application_started,2026-08-07 22:25:42.610051,127177.0,google
user_9,page_view,2026-08-11 22:25:42.610051,157626.0,google
user_100,application_submitted,2026-08-14 17:25:42.610051,112845.0,referral
user_772,page_view,2026-08-04 06:25:42.610051,94735.0,google
user_127,application_started,2026-08-10 14:25:42.610051,168786.0,referral
user_770,application_submitted,2026-08-15 23:25:42.610051,,direct
user_351,application_submitted,2026-08-12 10:25:42.610051,149749.0,referral
user_433,application_submitted,2026-08-02 15:25:42.610051,91416.0,linkedin
user_102,application_started,2026-08-31 15:25:42.610051,144316.0,direct
user_149,application_submitted,2026-08-21 19:25:42.610051,84511.0,referral
user_296,job_search,2026-08-24 22:25:42.610051,90442.0,google
user_120,job_search,2026-08-05 02:25:42.610051,103971.0,linkedin
user_607,application_submitted,2026-08-19 18:25:42.610051,63876.0,referral
user_958,application_started,2026-08-27 01:25:42.610051,180435.0,linkedin
user_669,application_submitted,2026-08-14 12:25:42.610051,54349.0,linkedin
user_607,page_view,2026-08-08 14:25:42.610051,,referral
user_270,application_started,2026-08-03 12:25:42.610051,97105.0,linkedin
user_664,job_search,2026-08-10 06:25:42.610051,,referral
user_885,job_search,2026-08-01 23:25:42.610051,43742.0,referral
user_937,page_view,2026-08-13 01:25:42.610051,52662.0,linkedin
user_989,application_started,2026-08-21 06:25:42.610051,186072.0,direct
user_645,page_view,2026-08-30 16:25:42.610051,168711.0,linkedin
user_673,job_search,2026-08-10 17:25:42.610051,61074.0,direct
user_422,application_started,2026-08-28 07:25:42.610051,163543.0,direct
user_769,page_view,2026-08-27 12:25:42.610051,68753.0,direct
user_214,application_submitted,2026-08-06 04:25:42.610051,111775.0,direct
user_858,application_started,2026-08-18 22:25:42.610051,70475.0,direct
user_851,job_search,2026-08-12 04:25:42.610051,,referral
user_59,application_started,2026-08-08 13:25:42.610051,66067.0,referral
user_57,job_search,2026-08-19 04:25:42.610051,69001.0,referral
user_318,application_submitted,2026-08-12 14:25:42.610051,169193.0,referral
user_221,application_started,2026-08-10 09:25:42.610051,153639.0,linkedin
user_545,job_search,2026-08-23 13:25:42.610051,114639.0,direct
user_594,application_submitted,2026-08-07 11:25:42.610051,106637.0,google
user_372,job_search,2026-08-29 11:25:42.610051,182203.0,linkedin
user_470,application_submitted,2026-08-24 01:25:42.610051,107253.0,direct
user_573,job_search,2026-08-08 12:25:42.610051,187657.0,direct
user_419,application_started,2026-08-22 03:25:42.610051,77770.0,linkedin
user_470,page_view,2026-08-07 21:25:42.610051,42394.0,referral
user_892,application_submitted,2026-08-25 16:25:42.610051,65351.0,referral
user_209,page_view,2026-08-07 05:25:42.610051,54041.0,google
user_149,application_submitted,2026-08-18 00:25:42.610051,130859.0,google
user_75,page_view,2026-08-22 02:25:42.610051,,linkedin
user_814,job_search,2026-08-15 14:25:42.610051,160347.0,referral
user_343,application_started,2026-08-28 03:25:42.610051,43030.0,direct
user_687,job_search,2026-08-18 20:25:42.610051,52187.0,linkedin
user_497,application_submitted,2026-08-02 03:25:42.610051,64915.0,linkedin
user_641,application_submitted,2026-08-25 18:25:42.610051,103808.0,google
user_552,application_submitted,2026-08-13 21:25:42.610051,94060.0,referral
user_656,job_search,2026-08-19 05:25:42.610051,67720.0,direct
user_672,page_view,2026-08-01 15:25:42.610051,149769.0,linkedin
user_794,page_view,2026-08-30 21:25:42.610051,179544.0,direct
user_552,application_started,2026-08-21 01:25:42.610051,166262.0,linkedin
user_573,job_search,2026-08-10 00:25:42.610051,142988.0,google
user_902,page_view,2026-08-20 05:25:42.610051,139788.0,direct
user_767,application_started,2026-08-03 08:25:42.610051,110404.0,linkedin
user_563,job_search,2026-08-13 12:25:42.610051,80073.0,referral
user_372,page_view,2026-08-09 05:25:42.610051,135206.0,linkedin
user_111,application_submitted,2026-08-14 05:25:42.611054,101316.0,referral
user_902,page_view,2026-08-27 04:25:42.611054,175183.0,referral
user_872,job_search,2026-08-15 18:25:42.611054,133833.0,linkedin
user_112,application_submitted,2026-08-12 15:25:42.611054,72737.0,direct
user_526,job_search,2026-08-11 07:25:42.611054,149064.0,referral
user_69,application_started,2026-08-02 21:25:42.611054,176914.0,linkedin
user_765,page_view,2026-08-15 05:25:42.611054,135272.0,referral
user_594,application_submitted,2026-08-17 09:25:42.611054,95907.0,referral
user_551,application_started,2026-08-11 11:25:42.611054,81610.0,referral
user_710,application_submitted,2026-08-19 15:25:42.611054,134084.0,linkedin
user_397,application_started,2026-08-06 15:25:42.611054,68329.0,linkedin
user_801,page_view,2026-08-19 01:25:42.611054,146558.0,referral
user_512,page_view,2026-08-10 11:25:42.611054,166557.0,referral
user_608,page_view,2026-08-14 23:25:42.611054,,referral
user_232,page_view,2026-08-03 06:25:42.611054,,linkedin
user_214,page_view,2026-08-01 16:25:42.611054,57858.0,direct
user_735,application_started,2026-08-08 12:25:42.611054,52629.0,referral
user_935,job_search,2026-08-01 21:25:42.611054,,linkedin
user_431,job_search,2026-08-11 17:25:42.611054,150790.0,referral
user_165,application_started,2026-08-01 15:25:42.611054,131135.0,referral
user_833,page_view,2026-08-24 06:25:42.611054,84745.0,google
user_922,job_search,2026-08-07 01:25:42.611054,148575.0,referral
user_67,job_search,2026-08-21 03:25:42.611054,79259.0,google
user_369,application_submitted,2026-08-08 19:25:42.611054,188005.0,linkedin
user_209,application_submitted,2026-08-12 06:25:42.611054,51351.0,direct
user_459,job_search,2026-08-17 09:25:42.611054,185314.0,referral
user_876,application_started,2026-08-28 03:25:42.611054,114258.0,linkedin
user_304,application_submitted,2026-09-01 12:25:42.611054,61013.0,direct
user_310,application_started,2026-08-07 03:25:42.611054,67519.0,direct
user_562,job_search,2026-08-05 05:25:42.611054,160421.0,linkedin
user_331,application_started,2026-08-04 18:25:42.611054,47120.0,referral
user_305,page_view,2026-09-01 10:25:42.611054,182524.0,linkedin
user_646,application_submitted,2026-08-26 07:25:42.611054,162180.0,linkedin
user_273,application_started,2026-08-18 08:25:42.611054,177890.0,direct
user_489,application_started,2026-08-15 19:25:42.611054,140864.0,linkedin
user_144,application_started,2026-08-27 23:25:42.611054,170509.0,google
user_688,application_started,2026-08-20 12:25:42.611054,44307.0,linkedin
user_506,page_view,2026-08-21 19:25:42.611054,143644.0,linkedin
user_361,job_search,2026-08-03 04:25:42.611054,136615.0,direct
user_810,page_view,2026-08-15 00:25:42.611054,,referral
user_763,page_view,2026-08-03 16:25:42.611054,181188.0,linkedin
user_529,application_submitted,2026-08-21 14:25:42.611054,146794.0,referral
user_690,application_submitted,2026-08-05 13:25:42.611054,73712.0,linkedin
user_502,page_view,2026-08-27 00:25:42.611054,85254.0,direct
user_893,application_submitted,2026-08-18 04:25:42.611054,138953.0,direct
user_192,job_search,2026-08-02 05:25:42.611054,110044.0,google
user_629,page_view,2026-09-01 12:25:42.611054,109223.0,direct
user_397,application_submitted,2026-08-03 20:25:42.611054,167629.0,google
user_55,page_view,2026-08-10 04:25:42.611054,93271.0,direct
user_399,application_submitted,2026-08-10 14:25:42.611054,198912.0,direct
user_714,application_submitted,2026-08-03 06:25:42.611054,104247.0,google
user_458,page_view,2026-08-11 18:25:42.611054,136453.0,linkedin
user_850,application_submitted,2026-08-28 14:25:42.611054,74938.0,linkedin
user_77,application_submitted,2026-08-06 04:25:42.611054,149552.0,referral
user_992,job_search,2026-08-17 09:25:42.611054,96501.0,linkedin
user_794,page_view,2026-08-26 21:25:42.611054,197577.0,google
user_42,job_search,2026-08-01 15:25:42.611054,55856.0,google
user_486,application_submitted,2026-08-25 19:25:42.611054,78092.0,linkedin
user_208,page_view,2026-08-23 10:25:42.611054,112185.0,google
user_688,page_view,2026-08-15 13:25:42.611054,111372.0,linkedin
user_268,application_submitted,2026-08-31 23:25:42.611054,108958.0,referral
user_445,job_search,2026-08-23 03:25:42.611054,184796.0,referral
user_544,page_view,2026-08-06 17:25:42.611054,101431.0,direct
user_179,job_search,2026-08-24 04:25:42.611054,59811.0,google
user_786,page_view,2026-08-17 00:25:42.611054,174779.0,direct
user_618,page_view,2026-08-03 13:25:42.611054,116591.0,referral
user_413,application_submitted,2026-08-15 19:25:42.611054,58117.0,linkedin
user_1,application_started,2026-08-07 16:25:42.611054,195239.0,referral
user_521,job_search,2026-08-28 10:25:42.611054,81814.0,linkedin
user_671,application_started,2026-08-24 14:25:42.611054,42192.0,direct
user_260,job_search,2026-08-03 07:25:42.611054,140422.0,google
user_633,page_view,2026-08-18 22:25:42.611054,,referral
user_696,job_search,2026-08-16 11:25:42.611054,121161.0,google
user_567,application_started,2026-08-24 05:25:42.611054,66011.0,linkedin
user_327,page_view,2026-08-06 12:25:42.611054,96285.0,direct
user_173,application_submitted,2026-08-18 15:25:42.611054,173431.0,referral
user_233,application_submitted,2026-08-20 02:25:42.611054,195128.0,referral
user_407,application_started,2026-08-05 11:25:42.611054,161795.0,referral
user_268,application_started,2026-08-04 17:25:42.611054,134962.0,direct
user_889,page_view,2026-08-10 13:25:42.611054,94663.0,direct
user_366,page_view,2026-08-07 17:25:42.611054,155303.0,google
user_868,page_view,2026-08-27 14:25:42.611054,158592.0,linkedin
user_105,application_started,2026-08-18 19:25:42.611054,128483.0,linkedin
user_686,application_started,2026-08-21 14:25:42.611054,57431.0,linkedin
user_333,application_submitted,2026-08-30 12:25:42.611054,,referral
user_283,application_submitted,2026-08-31 09:25:42.611054,182196.0,referral
user_546,application_started,2026-08-30 16:25:42.611054,118980.0,direct
user_555,page_view,2026-08-21 20:25:42.611054,111759.0,direct
user_735,application_submitted,2026-08-30 00:25:42.611054,168291.0,linkedin
user_542,application_started,2026-08-06 15:25:42.611054,81959.0,linkedin
user_804,page_view,2026-08-25 13:25:42.611054,153197.0,google
user_213,job_search,2026-08-10 16:25:42.611054,,direct
user_149,application_started,2026-08-24 07:25:42.611054,,google
user_170,page_view,2026-08-04 00:25:42.611054,117739.0,linkedin
user_965,page_view,2026-08-03 05:25:42.611054,68266.0,google
user_960,job_search,2026-08-24 23:25:42.611054,72576.0,direct
user_518,job_search,2026-08-25 12:25:42.611054,112171.0,direct
user_718,job_search,2026-08-30 07:25:42.611054,95115.0,referral
user_221,application_started,2026-08-02 02:25:42.611054,122884.0,referral
user_123,application_submitted,2026-08-19 20:25:42.611054,162214.0,google
user_397,job_search,2026-08-06 07:25:42.611054,135226.0,google
user_740,page_view,2026-08-03 03:25:42.611054,120076.0,referral
user_362,application_submitted,2026-09-01 12:25:42.611054,95935.0,direct
user_739,page_view,2026-08-13 23:25:42.611054,44792.0,linkedin
user_290,job_search,2026-08-25 04:25:42.611054,132580.0,linkedin
user_145,job_search,2026-08-08 20:25:42.611054,154165.0,google
user_762,job_search,2026-08-10 16:25:42.611054,126724.0,google
user_331,application_started,2026-08-11 16:25:42.611054,78693.0,referral
user_655,application_submitted,2026-08-05 20:25:42.611054,175494.0,referral
user_905,page_view,2026-08-06 21:25:42.611054,,referral
user_587,application_started,2026-08-15 01:25:42.611054,86631.0,referral
user_135,application_started,2026-08-06 22:25:42.611054,105571.0,direct
user_555,job_search,2026-08-15 23:25:42.611054,56950.0,referral
user_237,application_started,2026-08-02 20:25:42.611054,172465.0,google
user_628,application_submitted,2026-08-12 07:25:42.611054,,google
user_375,page_view,2026-08-27 20:25:42.611054,127264.0,referral
user_120,page_view,2026-08-30 05:25:42.611054,179865.0,google
user_321,application_submitted,2026-08-20 23:25:42.611054,161873.0,google
user_499,job_search,2026-08-08 23:25:42.611054,82409.0,direct
user_97,page_view,2026-08-19 10:25:42.611054,127258.0,linkedin
user_374,page_view,2026-09-01 00:25:42.611054,73349.0,direct
user_204,page_view,2026-08-22 13:25:42.611054,139079.0,linkedin
user_338,application_submitted,2026-08-10 02:25:42.611054,188289.0,referral
user_522,application_submitted,2026-08-20 11:25:42.611054,147530.0,google
user_664,page_view,2026-08-06 18:25:42.611054,73799.0,referral
user_621,application_submitted,2026-08-21 03:25:42.611054,,google
user_60,page_view,2026-08-05 03:25:42.611054,140477.0,linkedin
user_195,application_submitted,2026-08-08 06:25:42.611054,91614.0,referral
user_473,job_search,2026-08-09 22:25:42.611054,98544.0,linkedin
user_978,job_search,2026-08-14 16:25:42.611054,178022.0,linkedin
user_838,application_started,2026-08-05 21:25:42.611054,161442.0,linkedin
user_836,job_search,2026-08-08 15:25:42.611054,64234.0,referral
user_71,page_view,2026-08-05 02:25:42.611054,75654.0,direct
user_693,application_started,2026-08-22 13:25:42.611054,106196.0,referral
user_558,job_search,2026-08-10 16:25:42.611054,80106.0,direct
user_35,page_view,2026-08-10 00:25:42.611054,72695.0,direct
user_681,application_started,2026-08-18 00:25:42.611054,171765.0,linkedin
user_138,application_submitted,2026-08-19 22:25:42.611054,165706.0,google
user_396,application_submitted,2026-08-30 22:25:42.611054,195479.0,referral
user_411,job_search,2026-08-21 07:25:42.611054,82679.0,linkedin
user_701,page_view,2026-08-06 03:25:42.611054,53465.0,linkedin
user_319,page_view,2026-08-21 03:25:42.611054,,referral
user_124,job_search,2026-08-15 13:25:42.611054,49164.0,referral
user_120,job_search,2026-08-10 09:25:42.611054,150216.0,referral
user_463,page_view,2026-08-31 02:25:42.611054,53601.0,direct
user_692,application_submitted,2026-08-14 21:25:42.611054,155238.0,direct
user_418,application_submitted,2026-08-27 23:25:42.611054,179113.0,google
user_731,application_submitted,2026-08-20 19:25:42.611054,64294.0,google
user_809,application_submitted,2026-08-10 18:25:42.611054,198644.0,google
user_365,application_started,2026-08-30 08:25:42.611054,68453.0,direct
user_654,application_submitted,2026-08-19 14:25:42.611054,103461.0,referral
user_862,job_search,2026-08-03 00:25:42.611054,178258.0,referral
user_68,page_view,2026-08-27 08:25:42.611054,92609.0,google
user_658,application_submitted,2026-08-18 14:25:42.611054,,referral
user_306,application_submitted,2026-08-19 02:25:42.611054,126476.0,referral
user_916,job_search,2026-08-30 01:25:42.611054,169482.0,google
user_620,job_search,2026-08-30 19:25:42.611054,95897.0,referral
user_707,page_view,2026-08-20 09:25:42.611054,148688.0,direct
user_946,page_view,2026-08-19 16:25:42.611054,68668.0,referral
user_425,job_search,2026-08-25 18:25:42.611054,118753.0,referral
user_657,application_submitted,2026-08-02 19:25:42.611054,156573.0,direct
user_737,application_started,2026-08-11 15:25:42.611054,,linkedin
user_693,application_submitted,2026-08-28 02:25:42.611054,140123.0,linkedin
user_162,application_submitted,2026-08-09 20:25:42.611054,143681.0,direct
user_532,page_view,2026-08-10 04:25:42.611054,121369.0,direct
user_757,page_view,2026-08-18 12:25:42.611054,161479.0,referral
user_892,job_search,2026-08-19 11:25:42.611054,173314.0,referral
user_871,job_search,2026-08-06 16:25:42.611054,148633.0,linkedin
user_555,job_search,2026-08-23 20:25:42.611054,65035.0,referral
user_841,page_view,2026-08-02 10:25:42.611054,185681.0,google
user_279,page_view,2026-08-12 19:25:42.611054,,referral
user_976,application_started,2026-08-05 22:25:42.611054,66914.0,direct
user_975,application_started,2026-08-27 07:25:42.611054,136720.0,referral
user_259,application_started,2026-08-02 11:25:42.611054,,direct
user_380,page_view,2026-08-09 03:25:42.611054,41904.0,direct
user_945,page_view,2026-08-09 16:25:42.611054,58932.0,linkedin
user_829,job_search,2026-08-26 14:25:42.611054,120505.0,linkedin
user_278,application_started,2026-08-27 01:25:42.611054,189431.0,referral
user_418,application_started,2026-08-31 20:25:42.611054,184084.0,google
user_298,page_view,2026-08-03 15:25:42.611054,119389.0,referral
user_210,page_view,2026-08-24 17:25:42.611054,56009.0,linkedin
user_365,application_submitted,2026-08-23 12:25:42.611054,96814.0,google
user_934,application_started,2026-08-15 19:25:42.611054,102941.0,referral
user_688,application_submitted,2026-08-13 20:25:42.611054,,linkedin
user_553,page_view,2026-09-01 01:25:42.611054,56946.0,linkedin
user_792,page_view,2026-08-10 00:25:42.611054,101232.0,linkedin
user_435,job_search,2026-08-29 19:25:42.611054,68665.0,direct
user_24,application_started,2026-08-18 22:25:42.611054,141316.0,linkedin
user_632,application_started,2026-08-20 15:25:42.611054,75582.0,direct
user_734,job_search,2026-08-14 21:25:42.611054,75828.0,linkedin
user_72,page_view,2026-08-12 08:25:42.611054,191410.0,google
user_966,job_search,2026-08-16 03:25:42.611054,50522.0,referral
user_488,page_view,2026-08-23 17:25:42.611054,45704.0,referral
user_161,application_started,2026-08-28 23:25:42.611054,194245.0,referral
user_328,page_view,2026-08-11 04:25:42.611054,146891.0,referral
user_194,application_started,2026-08-02 10:25:42.611054,185006.0,google
user_630,job_search,2026-08-13 02:25:42.611054,167250.0,google
user_690,application_submitted,2026-08-06 00:25:42.611054,83203.0,linkedin
user_35,application_started,2026-08-11 03:25:42.611054,48984.0,google
user_492,application_started,2026-08-28 03:25:42.611054,68338.0,direct
user_152,page_view,2026-08-27 10:25:42.611054,126638.0,direct
user_810,application_submitted,2026-08-26 10:25:42.611054,157508.0,google
user_156,page_view,2026-08-20 21:25:42.611054,67285.0,referral
user_956,application_started,2026-08-29 13:25:42.611054,126034.0,google
user_15,application_started,2026-08-08 06:25:42.611054,99526.0,direct
user_419,application_submitted,2026-08-06 01:25:42.611054,128826.0,direct
user_912,application_submitted,2026-08-20 16:25:42.611054,152970.0,google
user_686,job_search,2026-08-18 15:25:42.611054,97590.0,google
user_136,application_submitted,2026-08-26 01:25:42.611054,160476.0,linkedin
user_419,page_view,2026-08-17 17:25:42.611054,141419.0,direct
user_6,application_started,2026-08-19 13:25:42.611054,105140.0,direct
user_408,job_search,2026-08-18 18:25:42.611054,164598.0,linkedin
user_935,application_submitted,2026-08-28 19:25:42.611054,176623.0,google
user_438,page_view,2026-08-08 09:25:42.611054,135065.0,referral
user_123,job_search,2026-08-27 10:25:42.611054,192617.0,google
user_44,application_started,2026-08-13 23:25:42.611054,183016.0,google
user_460,application_started,2026-08-29 22:25:42.611054,46780.0,referral
user_479,application_started,2026-08-20 10:25:42.611054,177499.0,referral
user_546,job_search,2026-08-19 19:25:42.611054,57783.0,linkedin
user_225,application_submitted,2026-08-17 17:25:42.611054,145609.0,linkedin
user_305,job_search,2026-08-15 21:25:42.611054,189706.0,linkedin
user_475,application_submitted,2026-08-21 01:25:42.611054,159011.0,direct
user_667,application_submitted,2026-08-20 13:25:42.611054,127990.0,referral
user_904,application_started,2026-08-03 07:25:42.611054,61873.0,direct
user_9,page_view,2026-08-06 18:25:42.611054,58172.0,linkedin
user_251,application_started,2026-08-28 23:25:42.611054,143598.0,google
user_858,job_search,2026-08-13 16:25:42.611054,110888.0,google
user_838,job_search,2026-08-28 11:25:42.611054,97218.0,google
user_972,application_started,2026-08-19 16:25:42.611054,166186.0,linkedin
user_928,application_started,2026-08-11 11:25:42.611054,,direct
user_623,job_search,2026-08-02 05:25:42.611054,,linkedin
user_552,job_search,2026-08-20 09:25:42.611054,66868.0,google
user_961,page_view,2026-08-05 00:25:42.611054,179841.0,linkedin
user_767,application_submitted,2026-08-05 16:25:42.611054,118259.0,google
user_22,page_view,2026-08-19 16:25:42.611054,47039.0,linkedin
user_168,page_view,2026-08-05 06:25:42.611054,132787.0,direct
user_108,application_submitted,2026-08-08 21:25:42.611054,46749.0,referral
user_764,page_view,2026-08-27 13:25:42.611054,117336.0,referral
user_337,application_submitted,2026-08-31 03:25:42.611054,142084.0,referral
user_724,application_submitted,2026-08-27 07:25:42.611054,124120.0,referral
user_445,application_submitted,2026-09-01 11:25:42.611054,74100.0,google
user_584,application_started,2026-08-31 08:25:42.611054,87086.0,google
user_495,job_search,2026-08-08 22:25:42.611054,192307.0,direct
user_927,application_started,2026-08-13 01:25:42.611054,91779.0,direct
user_17,application_submitted,2026-08-27 04:25:42.611054,78309.0,referral
user_492,page_view,2026-08-19 02:25:42.611054,195110.0,google
user_52,job_search,2026-08-04 21:25:42.611054,94719.0,referral
user_996,application_submitted,2026-08-01 19:25:42.611054,89648.0,linkedin
user_738,page_view,2026-08-07 07:25:42.611054,42336.0,direct
user_991,application_started,2026-08-10 16:25:42.611054,54213.0,linkedin
user_667,page_view,2026-08-08 15:25:42.611054,,direct
user_555,job_search,2026-08-20 19:25:42.611054,56794.0,referral
user_145,application_submitted,2026-08-03 22:25:42.611054,63223.0,google
user_672,application_submitted,2026-08-11 11:25:42.611054,130535.0,direct
user_259,application_started,2026-08-26 07:25:42.611054,47750.0,linkedin
user_126,job_search,2026-08-07 01:25:42.611054,,google
user_337,application_started,2026-08-09 16:25:42.611054,120508.0,direct
user_62,application_submitted,2026-08-28 02:25:42.611054,106867.0,direct
user_553,application_started,2026-08-09 08:25:42.611054,,linkedin
user_973,application_started,2026-08-22 14:25:42.611054,169896.0,referral
user_675,application_submitted,2026-08-03 02:25:42.611054,116160.0,google
user_770,job_search,2026-08-24 02:25:42.611054,165066.0,google
user_930,application_started,2026-08-20 04:25:42.611054,133285.0,referral
user_520,application_submitted,2026-08-16 03:25:42.611054,196570.0,linkedin
user_278,page_view,2026-08-27 03:25:42.611054,110596.0,linkedin
user_394,application_submitted,2026-08-26 11:25:42.611054,86068.0,linkedin
user_277,job_search,2026-08-30 16:25:42.611054,189809.0,linkedin
user_244,page_view,2026-08-18 19:25:42.611054,51894.0,linkedin
user_261,application_submitted,2026-08-06 03:25:42.611054,89916.0,google
user_169,page_view,2026-08-02 01:25:42.611054,49416.0,google
user_48,page_view,2026-08-07 13:25:42.611054,163395.0,direct
user_488,application_started,2026-08-07 01:25:42.611054,123859.0,linkedin
user_255,application_started,2026-08-14 05:25:42.611054,45154.0,direct
user_270,application_submitted,2026-08-25 01:25:42.611054,108386.0,google
user_962,application_started,2026-08-21 19:25:42.611054,122124.0,direct
user_446,job_search,2026-08-21 18:25:42.611054,174537.0,google
user_969,page_view,2026-08-26 09:25:42.611054,119354.0,linkedin
user_627,job_search,2026-08-08 10:25:42.611054,66878.0,linkedin
user_906,job_search,2026-08-23 10:25:42.611054,148347.0,direct
user_623,application_submitted,2026-08-28 14:25:42.611054,48225.0,direct
user_377,job_search,2026-08-06 13:25:42.611054,111755.0,direct
user_402,page_view,2026-08-30 23:25:42.611054,40639.0,direct
user_282,application_started,2026-08-23 21:25:42.611054,79733.0,linkedin
user_307,job_search,2026-08-21 10:25:42.611054,178836.0,direct
user_297,job_search,2026-08-31 20:25:42.611054,119594.0,google
user_439,page_view,2026-08-20 13:25:42.611054,114901.0,referral
user_668,job_search,2026-08-16 21:25:42.611054,51555.0,referral
user_378,application_started,2026-08-30 12:25:42.611054,69875.0,linkedin
user_752,application_submitted,2026-08-09 19:25:42.611054,130097.0,google
user_88,page_view,2026-08-31 01:25:42.611054,186668.0,direct
user_804,application_started,2026-09-01 09:25:42.611054,144397.0,linkedin
user_896,page_view,2026-08-24 23:25:42.611054,54958.0,linkedin
user_359,job_search,2026-08-24 16:25:42.611054,95882.0,direct
user_374,page_view,2026-08-15 23:25:42.611054,42452.0,direct
user_103,application_submitted,2026-08-16 10:25:42.611054,194838.0,google
user_440,job_search,2026-08-25 02:25:42.611054,148011.0,google
user_148,application_started,2026-08-26 19:25:42.611054,53607.0,referral
user_789,application_submitted,2026-08-27 02:25:42.611054,90615.0,referral
user_349,application_started,2026-08-20 03:25:42.611054,163895.0,referral
user_326,application_started,2026-08-25 20:25:42.611054,147377.0,google
user_217,page_view,2026-08-26 01:25:42.611054,103974.0,google
user_814,application_started,2026-08-23 08:25:42.611054,194890.0,direct
user_605,job_search,2026-08-01 18:25:42.611054,115195.0,google
user_47,job_search,2026-09-01 09:25:42.611054,107948.0,direct
user_700,application_submitted,2026-08-11 06:25:42.611054,,google
user_747,job_search,2026-08-25 10:25:42.611054,106819.0,direct
user_787,page_view,2026-08-29 16:25:42.611054,53577.0,google
user_490,page_view,2026-08-25 13:25:42.611054,194544.0,referral
user_258,page_view,2026-08-07 19:25:42.611054,48057.0,google
user_590,page_view,2026-08-25 09:25:42.611054,75050.0,referral
user_52,application_started,2026-08-12 21:25:42.611054,198154.0,direct
user_255,job_search,2026-08-09 20:25:42.611054,,referral
user_884,application_submitted,2026-08-02 04:25:42.611054,148278.0,direct
user_177,application_started,2026-08-07 13:25:42.611054,119519.0,referral
user_572,application_submitted,2026-08-26 19:25:42.611054,159610.0,google
user_246,page_view,2026-08-09 07:25:42.611054,145870.0,referral
user_151,page_view,2026-08-24 18:25:42.611054,188575.0,linkedin
user_268,application_started,2026-08-20 21:25:42.611054,98998.0,direct
user_716,job_search,2026-08-19 07:25:42.611054,42978.0,linkedin
user_778,page_view,2026-08-24 12:25:42.611054,48439.0,linkedin
user_35,application_submitted,2026-08-23 20:25:42.611054,67051.0,referral
user_327,page_view,2026-08-27 16:25:42.611054,96765.0,referral
user_176,job_search,2026-08-03 03:25:42.611054,104382.0,linkedin
user_837,page_view,2026-08-07 00:25:42.611054,130745.0,referral
user_244,page_view,2026-08-09 23:25:42.611054,,linkedin
user_416,application_submitted,2026-08-16 08:25:42.611054,161397.0,google
user_626,application_started,2026-08-13 06:25:42.611054,118865.0,direct
user_38,application_submitted,2026-08-11 12:25:42.611054,,referral
user_8,application_submitted,2026-08-07 01:25:42.611054,41612.0,referral
user_882,page_view,2026-08-03 04:25:42.611054,,direct
user_797,job_search,2026-08-06 22:25:42.611054,139292.0,direct
user_826,page_view,2026-08-06 09:25:42.611054,65652.0,direct
user_992,application_started,2026-08-03 12:25:42.611054,112055.0,linkedin
user_646,page_view,2026-08-20 05:25:42.611054,130256.0,google
user_808,application_started,2026-08-10 06:25:42.611054,68630.0,referral
user_959,page_view,2026-08-02 19:25:42.611054,66047.0,google
user_686,application_submitted,2026-08-03 16:25:42.611054,134436.0,linkedin
user_517,job_search,2026-08-07 19:25:42.611054,193832.0,direct
user_579,application_submitted,2026-08-05 08:25:42.611054,,linkedin
